latitude,longitude
-11.05,-28.44
-11.07,102.4
-11.07,87.24
-11.07,81.95
-11.07,50.17
-11.07,-9.93
-11.07,-21.25
-11.07,-28.6
-11.07,-30.35
-11.07,-34.53
-11.08,103.3
-11.08,102.73
-11.08,86.46
-11.08,83.21
-11.08,77.6
-11.08,49.5
-11.08,44.35
-11.08,-10.08
-11.08,-12.23
-11.08,-23.53
-11.08,-25.53
-11.08,-26.54
-11.08,-27.64
-11.08,-33.45
-11.1,44.3
-11.1,-1.6
-11.1,-10.45
-11.1,-10.65
-11.1,-10.75
-11.1,-11.02
-11.1,-12.75
-11.1,-21.57
-11.1,-26.05
-11.1,-32.6
-11.1,-34.52
-11.12,121.07
-11.12,86.7
-11.12,86.08
-11.12,44.22
-11.12,-0.83
-11.12,-28.41
-11.12,-34.37
-11.13,95.14
-11.13,44.17
-11.13,42.75
-11.13,-5.92
-11.13,-10.58
-11.13,-10.72
-11.13,-11.25
-11.15,106.58
-11.15,82.57
-11.15,79.8
-11.15,-0.65
-11.15,-10.27
-11.15,-10.33
-11.15,-10.53
-11.15,-29
-11.15,-34.27
-11.17,99.13
-11.17,89.65
-11.17,81.23
-11.17,45.3
-11.17,44.62
-11.17,-12.95
-11.17,-20.57
-11.17,-32.82
-11.18,100.65
-11.18,100.64
-11.18,91.68
-11.18,83.05
-11.18,-10.78
-11.18,-10.83
-11.18,-12.23
-11.18,-13.4
-11.18,-22.81
-11.2,108.67
-11.2,106.53
-11.2,91.38
-11.2,87.85
-11.2,86.93
-11.2,85.37
-11.2,78.23
-11.2,-6.04
-11.2,-9.48
-11.2,-9.58
-11.2,-10.68
-11.2,-30.25
-11.22,121.52
-11.22,105.33
-11.22,105.17
-11.22,99.23
-11.22,93.03
-11.22,89.67
-11.22,43.82
-11.22,12.2
-11.22,-10.77
-11.22,-10.8
-11.22,-12.27
-11.22,-24.78
-11.22,-27.62
-11.22,-35.6
-11.23,105.42
-11.23,104.03
-11.23,79.53
-11.23,64.68
-11.23,12.33
-11.23,-3.7
-11.23,-10.1
-11.23,-11.3
-11.23,-11.33
-11.23,-26.53
-11.23,-28.38
-11.23,-29.02
-11.23,-29.12
-11.23,-29.28
-11.23,-29.73
-11.25,110.58
-11.25,101.05
-11.25,100.7
-11.25,96.43
-11.25,91.65
-11.25,83.27
-11.25,81.63
-11.25,76.38
-11.25,-10.32
-11.25,-33.43
-11.27,102.25
-11.27,86.33
-11.27,84.77
-11.27,80.72
-11.27,79.98
-11.27,-11.03
-11.27,-12.1
-11.27,-36.31
-11.28,117.12
-11.28,99.63
-11.28,84.87
-11.28,80.43
-11.28,-16.39
-11.3,101.66
-11.3,97.38
-11.3,88.8
-11.3,47.7
-11.3,-13.67
-11.3,-26.68
-11.3,-30.75
-11.3,-33.64
-11.3,-33.78
-11.3,-33.95
-11.3,-34.35
-11.32,125.77
-11.32,104.37
-11.32,102.82
-11.32,91.68
-11.32,88.03
-11.32,44.1
-11.32,-10.47
-11.32,-11.08
-11.33,103.52
-11.33,99.43
-11.33,88.9
-11.33,83.9
-11.33,78.73
-11.33,-7.22
-11.33,-10.3
-11.33,-10.42
-11.33,-26.53
-11.33,-26.82
-11.33,-27.03
-11.33,-28.35
-11.33,-30.55
-11.35,110.53
-11.35,104.55
-11.35,102.18
-11.35,84.09
-11.35,78.4
-11.35,44.73
-11.35,44.13
-11.35,-9.3
-11.35,-12.05
-11.35,-19.75
-11.35,-25.17
-11.35,-33.92
-11.37,105.33
-11.37,100.93
-11.37,90.51
-11.37,82.92
-11.37,43.95
-11.37,-10.22
-11.37,-21.74
-11.37,-25.37
-11.38,104.9
-11.38,97.13
-11.38,81.58
-11.38,78.58
-11.38,-9.25
-11.38,-11.4
-11.38,-14.67
-11.38,-26.94
-11.38,-31.2
-11.39,115.6
-11.4,102.63
-11.4,102.25
-11.4,99.05
-11.4,83.73
-11.4,80.01
-11.4,79.53
-11.4,79.1
-11.4,-9.28
-11.4,-13.23
-11.4,-25.32
-11.4,-32.15
-11.4,-33.18
-11.42,101.01
-11.42,98.63
-11.42,83.23
-11.42,41.63
-11.42,-10.72
-11.42,-30.38
-11.43,114.17
-11.43,99.17
-11.43,95.32
-11.43,82.58
-11.43,66.42
-11.43,-11.5
-11.43,-29.05
-11.43,-33.25
-11.45,117.12
-11.45,102.87
-11.47,106.77
-11.47,99.5
-11.47,94.83
-11.47,77.07
-11.47,47.42
-11.47,42.52
-11.47,2.87
-11.47,-9.52
-11.47,-17.78
-11.47,-25.65
-11.47,-28.82
-11.47,-31.42
-11.48,103.27
-11.48,99.5
-11.48,80.97
-11.48,79.35
-11.48,-10.33
-11.48,-10.87
-11.48,-11.12
-11.48,-13.09
-11.48,-32.42
-11.48,-32.75
-11.5,99.42
-11.5,99.37
-11.5,83.17
-11.5,45.32
-11.5,44.8
-11.5,-10.5
-11.5,-10.65
-11.5,-27.96
-11.5,-31.78
-11.51,44.51
-11.52,115.77
-11.52,113.6
-11.52,105.62
-11.52,96.1
-11.52,84.73
-11.52,81.58
-11.52,45.77
-11.52,-7.58
-11.52,-28.47
-11.53,-10.65
-11.53,-19.65
-11.53,-24.62
-11.53,-25.38
-11.53,-26.57
-11.53,-27.03
-11.55,170.25
-11.55,118.45
-11.55,94.76
-11.55,91.63
-11.55,87.63
-11.55,81.82
-11.55,74.18
-11.55,43.89
-11.55,42.66
-11.57,105.44
-11.57,99.58
-11.57,89.39
-11.57,88.46
-11.57,88.45
-11.57,88.45
-11.57,-8.95
-11.57,-9.58
-11.57,-10.82
-11.57,-11
-11.57,-20.13
-11.57,-26.7
-11.57,-27.02
-11.57,-29.44
-11.58,100.52
-11.58,91.78
-11.58,-10.12
-11.6,100.05
-11.6,97.54
-11.6,94.73
-11.6,94.6
-11.6,85.33
-11.6,78.98
-11.6,47.48
-11.6,43.33
-11.6,-8.62
-11.6,-9.62
-11.6,-10.68
-11.6,-13.92
-11.6,-27.55
-11.6,-29.72
-11.6,-30.86
-11.62,59.33
-11.62,47.67
-11.62,-9.93
-11.62,-10.27
-11.62,-10.38
-11.62,-11.07
-11.62,-19.92
-11.62,-29.52
-11.62,-31
-11.63,103.28
-11.63,78.25
-11.63,75.9
-11.63,11.45
-11.63,-8.95
-11.63,-10.37
-11.63,-12.58
-11.63,-28.52
-11.63,-29.13
-11.65,104.17
-11.65,48.45
-11.65,3.5
-11.65,-10.07
-11.65,-11.15
-11.65,-34.48
-11.67,159.53
-11.67,105.06
-11.67,102.6
-11.67,100.18
-11.67,80.03
-11.67,78.97
-11.67,47.93
-11.67,44.66
-11.67,-9.78
-11.67,-10.58
-11.67,-13.57
-11.67,-16.86
-11.67,-24.75
-11.67,-26.38
-11.67,-29.22
-11.68,172.95
-11.68,115.53
-11.68,98.83
-11.68,90.2
-11.68,89.3
-11.68,88.5
-11.68,-9.92
-11.68,-10.37
-11.68,-10.55
-11.68,-10.68
-11.68,-11.08
-11.68,-11.18
-11.68,-22.27
-11.7,111.45
-11.7,103.67
-11.7,101.5
-11.7,44.6
-11.7,43.94
-11.7,-9.2
-11.7,-26.82
-11.7,-32.46
-11.72,100.07
-11.72,99.74
-11.72,42.89
-11.72,-9.43
-11.72,-9.85
-11.72,-10.85
-11.72,-17.42
-11.72,-25.8
-11.72,-29.83
-11.73,116.62
-11.73,91.63
-11.73,78.83
-11.73,44.07
-11.73,43.87
-11.73,-9.73
-11.73,-9.9
-11.73,-10.37
-11.73,-10.67
-11.73,-13.98
-11.73,-122.57
-11.75,116.91
-11.75,104.57
-11.75,98.43
-11.75,97.82
-11.75,83.75
-11.75,79.25
-11.75,43.48
-11.75,41.93
-11.75,-2.83
-11.75,-5.55
-11.75,-12.55
-11.75,-22.68
-11.75,-30.28
-11.75,-31.4
-11.75,-34.78
-11.77,97.03
-11.77,82.42
-11.77,81.22
-11.77,1.42
-11.77,-8.62
-11.77,-8.65
-11.77,-8.82
-11.77,-9.73
-11.77,-9.95
-11.77,-10.93
-11.77,-11.77
-11.77,-27.05
-11.78,89.62
-11.78,79.48
-11.78,79.17
-11.78,-11.78
-11.78,-14.62
-11.8,92.2
-11.8,78.61
-11.8,44.3
-11.8,42.68
-11.8,-10.32
-11.8,-10.68
-11.8,-25.5
-11.8,-28.52
-11.8,-30.53
-11.82,106.36
-11.82,99.28
-11.82,89.83
-11.82,74.02
-11.82,74.02
-11.82,57.47
-11.82,41.7
-11.82,-9.27
-11.82,-10.07
-11.82,-26.64
-11.82,-27.67
-11.82,-29.95
-11.82,-31.32
-11.83,101.31
-11.83,44.67
-11.83,42.05
-11.83,2.75
-11.83,-10.57
-11.83,-32.83
-11.85,98.25
-11.85,84.35
-11.85,-9.9
-11.85,-10.02
-11.85,-10.32
-11.85,-12.5
-11.85,-23.52
-11.85,-34.48
-11.87,116.42
-11.87,109.69
-11.87,102.58
-11.87,101.55
-11.87,99.83
-11.87,95.77
-11.87,81.37
-11.87,78.64
-11.87,65.78
-11.87,-8.53
-11.87,-9.4
-11.87,-9.95
-11.87,-10.03
-11.87,-10.25
-11.87,-11.55
-11.87,-29.33
-11.88,108.95
-11.88,105.09
-11.88,100.65
-11.88,89.48
-11.88,79.88
-11.88,78.87
-11.88,44.63
-11.88,44.03
-11.88,-4.67
-11.88,-21.87
-11.88,-32.32
-11.9,105.05
-11.9,99.97
-11.9,97.32
-11.9,95.32
-11.9,48.43
-11.9,-10.4
-11.9,-20.47
-11.9,-25.06
-11.9,-29.45
-11.9,-30.07
-11.9,-30.72
-11.92,101.8
-11.92,100.95
-11.92,91.68
-11.92,81.43
-11.92,-9.2
-11.92,-19.65
-11.92,-30.5
-11.93,102.07
-11.93,91.98
-11.93,91.72
-11.93,79.43
-11.93,58.18
-11.93,44
-11.93,-10.02
-11.93,-10.03
-11.93,-10.83
-11.93,-23.13
-11.93,-25.42
-11.95,101.75
-11.95,100.48
-11.95,95.25
-11.95,77.81
-11.95,56.2
-11.95,50.72
-11.95,42.92
-11.95,-26.22
-11.95,-26.43
-11.95,-29.28
-11.97,164.32
-11.97,88.18
-11.97,76.57
-11.97,44.35
-11.97,-1.63
-11.97,-21.4
-11.97,-30.54
-11.97,-34
-11.98,124.55
-11.98,116.5
-11.98,85.23
-11.98,79.42
-11.98,-28.39
-12,109.04
-12,105.58
-12,101.23
-12,83.77
-12,77.21
-12,44.41
-12,43.69
-12,-9.55
-12,-9.82
-12,-10.15
-12,-10.28
-12,-28.78
-12,-29.85
-12.02,105.7
-12.02,103.43
-12.02,101.83
-12.02,100.18
-12.02,99.87
-12.02,94
-12.02,-26.68
-12.02,-28.8
-12.03,101.39
-12.03,87.92
-12.03,85.55
-12.03,75.72
-12.03,71.42
-12.03,-0.8
-12.03,-9.18
-12.03,-10.12
-12.05,94.67
-12.05,93.43
-12.05,93.14
-12.05,65.3
-12.05,44
-12.05,-4.13
-12.05,-27.15
-12.05,-34.98
-12.07,104.84
-12.07,102.78
-12.07,101.49
-12.07,98.97
-12.07,87.7
-12.07,83.12
-12.07,74.38
-12.07,42.1
-12.07,-9.8
-12.07,-10.08
-12.07,-10.15
-12.07,-15.12
-12.07,-24
-12.07,-33.55
-12.07,-36.72
-12.08,99.42
-12.08,64.02
-12.08,50.68
-12.08,43.52
-12.08,-8.21
-12.08,-8.67
-12.08,-10.15
-12.08,-11.73
-12.08,-11.85
-12.08,-26.63
-12.08,-28.7
-12.08,-32.68
-12.08,-33.9
-12.1,99.4
-12.1,81.91
-12.1,80.28
-12.1,-9.55
-12.1,-26
-12.1,-36.05
-12.12,99.82
-12.12,94.15
-12.12,81.01
-12.12,78.88
-12.12,77.78
-12.12,-10.53
-12.12,-10.55
-12.12,-22.93
-12.12,-28.53
-12.12,-34.23
-12.13,105.72
-12.13,85.1
-12.13,43.62
-12.13,-9.47
-12.13,-10.08
-12.13,-27.61
-12.15,100.4
-12.15,100
-12.15,89.82
-12.15,88.5
-12.15,85.92
-12.15,84.8
-12.15,83.92
-12.15,81.7
-12.15,77.82
-12.15,50
-12.15,47.7
-12.15,43.37
-12.15,-9.28
-12.15,-9.32
-12.15,-10.23
-12.15,-32.8
-12.17,74.43
-12.17,44.7
-12.17,44.66
-12.17,11.12
-12.17,-9.42
-12.17,-9.83
-12.17,-22.63
-12.17,-34.28
-12.17,-35.6
-12.18,105.14
-12.18,101.17
-12.18,-10.57
-12.18,-25
-12.18,-30.25
-12.2,116.61
-12.2,116.33
-12.2,104.43
-12.2,88.98
-12.2,85.1
-12.2,84.9
-12.2,45.46
-12.2,45.02
-12.2,-8.68
-12.2,-8.98
-12.2,-10.1
-12.2,-10.3
-12.2,-11.55
-12.2,-26.72
-12.2,-32.78
-12.22,98.68
-12.22,85.35
-12.22,84.15
-12.22,82.53
-12.22,82.12
-12.22,80.42
-12.22,78.98
-12.22,-28.01
-12.23,104.17
-12.23,97.92
-12.23,84.32
-12.23,81.22
-12.23,57.4
-12.23,48.3
-12.23,48.27
-12.23,-7.97
-12.23,-9.12
-12.23,-25.48
-12.23,-111.18
-12.24,100.41
-12.25,103.77
-12.25,93.97
-12.25,85.97
-12.25,80.07
-12.25,44.1
-12.25,43.18
-12.25,42.22
-12.25,12.73
-12.25,10.58
-12.25,-10.03
-12.25,-10.27
-12.27,99.91
-12.27,76.32
-12.27,45.25
-12.27,-9.12
-12.27,-9.97
-12.27,-12.03
-12.27,-27.05
-12.27,-30.78
-12.28,94.17
-12.28,89.68
-12.28,81.35
-12.28,80.45
-12.28,45
-12.28,-7.92
-12.28,-10.83
-12.28,-27.55
-12.3,100.4
-12.3,94.32
-12.3,94.2
-12.3,92.38
-12.3,88.95
-12.3,88.38
-12.3,42.93
-12.3,-8.63
-12.3,-23.15
-12.3,-25.03
-12.32,99.45
-12.32,97.04
-12.32,85.04
-12.32,81.98
-12.32,43.4
-12.32,-10.42
-12.32,-28.6
-12.33,90.47
-12.33,88.57
-12.33,79.04
-12.33,-9.53
-12.33,-10.6
-12.33,-21.67
-12.33,-23.03
-12.33,-26.22
-12.33,-28.08
-12.33,-31.25
-12.34,82.25
-12.35,112
-12.35,106.05
-12.35,100.25
-12.35,-9.1
-12.35,-9.27
-12.35,-9.42
-12.35,-9.58
-12.35,-12.21
-12.35,-22.7
-12.35,-26.87
-12.35,-30.75
-12.35,-36.4
-12.35,-36.48
-12.37,81.12
-12.37,78.7
-12.37,-9.2
-12.37,-10.85
-12.38,104.66
-12.38,98.45
-12.38,85.78
-12.38,76.68
-12.38,44.1
-12.38,44
-12.38,-6.78
-12.38,-8.12
-12.38,-21.98
-12.4,101.57
-12.4,94.42
-12.4,82.37
-12.4,80.72
-12.4,75.94
-12.4,-8.67
-12.4,-9.02
-12.4,-9.47
-12.4,-12.52
-12.4,-22.88
-12.4,-30.87
-12.4,-141.02
-12.42,88.33
-12.42,78.65
-12.42,75.97
-12.42,44.22
-12.42,44
-12.42,43.86
-12.42,-9.5
-12.42,-9.53
-12.42,-29
-12.42,-30.43
-12.43,96.85
-12.43,94.77
-12.43,83.63
-12.43,80.82
-12.43,78.88
-12.43,43.72
-12.43,8.7
-12.43,-28.77
-12.43,-30.24
-12.43,-31.71
-12.45,104.23
-12.45,100.53
-12.45,100.11
-12.45,42.9
-12.45,42.56
-12.45,-28.23
-12.45,-29.3
-12.45,-34.06
-12.47,103.04
-12.47,-11.6
-12.47,-29.05
-12.47,-34.98
-12.47,-35.68
-12.48,45.7
-12.48,-8.08
-12.48,-9.07
-12.48,-9.6
-12.48,-10.15
-12.5,98.23
-12.5,95.04
-12.5,-8.77
-12.5,-9.07
-12.5,-9.63
-12.5,-35.45
-12.52,87.64
-12.52,81.33
-12.52,76.7
-12.52,64.63
-12.52,-9.4
-12.52,-10.85
-12.52,-12.75
-12.52,-17.33
-12.53,90.67
-12.53,-9.17
-12.53,-23.03
-12.55,110
-12.55,104.97
-12.55,88.72
-12.55,50.87
-12.55,43.88
-12.55,-7.22
-12.55,-8.32
-12.55,-8.6
-12.55,-9.58
-12.55,-161.37
-12.57,92.37
-12.57,86.6
-12.57,86.42
-12.57,81.87
-12.57,78.93
-12.57,72.25
-12.57,-8.97
-12.57,-9.03
-12.58,104.83
-12.58,103.84
-12.58,83.42
-12.58,76.16
-12.58,42.56
-12.58,-7.32
-12.58,-20.51
-12.58,-23.08
-12.58,-24.88
-12.58,-31.22
-12.6,105.83
-12.6,102.05
-12.6,98.67
-12.6,98.59
-12.6,97.82
-12.6,86.28
-12.6,82.72
-12.6,81.9
-12.6,80.87
-12.6,76.85
-12.6,-9.1
-12.6,-24.1
-12.6,-25.55
-12.6,-30.07
-12.62,98.65
-12.62,45.97
-12.62,-31.6
-12.62,-32.63
-12.63,91.72
-12.63,88.95
-12.63,88.8
-12.63,88.3
-12.63,47.97
-12.63,-8.02
-12.63,-8.28
-12.63,-9.4
-12.63,-9.87
-12.63,-10.02
-12.63,-27.6
-12.63,-30.58
-12.63,-30.83
-12.65,101.44
-12.65,89.25
-12.65,88.12
-12.65,63.98
-12.65,-4.4
-12.65,-9.22
-12.65,-24.38
-12.65,-33.6
-12.67,108.88
-12.67,93.7
-12.67,90.4
-12.67,85.78
-12.67,80.82
-12.67,46.01
-12.67,44.88
-12.67,2.35
-12.67,-9.15
-12.67,-9.35
-12.67,-31.57
-12.68,86
-12.68,78.12
-12.68,-8.48
-12.68,-9.07
-12.68,-26.23
-12.7,113.7
-12.7,88.22
-12.7,77.07
-12.7,76.95
-12.7,64
-12.7,44.1
-12.7,12.44
-12.7,-12.38
-12.7,-26.53
-12.7,-26.78
-12.7,-26.81
-12.7,-37.87
-12.72,107.59
-12.72,103.85
-12.72,98.42
-12.72,96.57
-12.72,83
-12.72,-9.15
-12.72,-9.25
-12.72,-9.73
-12.72,-10.45
-12.72,-25.65
-12.73,102.3
-12.73,102.2
-12.73,-8.87
-12.73,-9.27
-12.73,-28.74
-12.73,-31.3
-12.73,-36
-12.75,105.35
-12.75,104.3
-12.75,89.13
-12.75,-8.53
-12.75,-10.8
-12.75,-23.8
-12.75,-31.48
-12.77,76.85
-12.77,42.58
-12.77,-1.87
-12.77,-8.72
-12.77,-9.47
-12.77,-22.85
-12.77,-28.92
-12.78,104.92
-12.78,81.85
-12.78,79.85
-12.78,42.15
-12.8,115
-12.8,101.02
-12.8,90.12
-12.8,87.96
-12.8,81.63
-12.8,77.63
-12.8,75.23
-12.8,56.73
-12.8,48.13
-12.8,-5.2
-12.8,-9.47
-12.8,-9.47
-12.8,-9.6
-12.8,-9.73
-12.8,-26.73
-12.8,-28.57
-12.8,-31.13
-12.8,-33.11
-12.82,115.64
-12.82,101.59
-12.82,-8.68
-12.82,-8.98
-12.82,-22.4
-12.82,-23.4
-12.82,-26.63
-12.82,-32.3
-12.82,-34.68
-12.83,123.48
-12.83,44.3
-12.83,-7.03
-12.83,-9.9
-12.83,-10.02
-12.83,-26.6
-12.83,-29.97
-12.83,-31.69
-12.83,-38.1
-12.85,79.87
-12.85,1.77
-12.85,-3.78
-12.85,-10.5
-12.85,-27.4
-12.85,-29.4
-12.85,-30.38
-12.85,-32.9
-12.87,100.45
-12.87,92.5
-12.87,89.17
-12.87,43.67
-12.87,43.18
-12.87,-9.07
-12.87,-9.33
-12.87,-27.13
-12.87,-28.18
-12.87,-32.08
-12.88,104.66
-12.88,12.15
-12.88,-9.4
-12.88,-26.42
-12.9,93.62
-12.9,85.64
-12.9,80.98
-12.9,-8.3
-12.9,-8.87
-12.9,-11.88
-12.9,-35.85
-12.92,110.15
-12.92,94.78
-12.92,84.23
-12.92,78.33
-12.92,60.97
-12.92,-10.55
-12.92,-27.97
-12.93,100.48
-12.93,44.9
-12.93,44.83
-12.93,-23.76
-12.93,-25.6
-12.93,-27.29
-12.93,-28.17
-12.95,97.85
-12.95,97.62
-12.95,86.17
-12.95,44.81
-12.95,42.53
-12.95,-4.18
-12.95,-8.97
-12.95,-28.62
-12.95,-37.3
-12.97,102.99
-12.97,98.83
-12.97,97.69
-12.97,83.09
-12.97,81.03
-12.97,79.81
-12.97,42.74
-12.97,42.08
-12.97,-24.87
-12.97,-26.57
-12.98,-4.34
-12.98,-26.22
-12.98,-29.72
-12.98,-30.93
-12.98,-33.07
-13,99.07
-13,89.42
-13,85.48
-13,64.48
-13,44.68
-13,44.63
-13,-12.2
-13,-21.57
-13,-23.3
-13,-24.73
-13,-29.49
-13,-37.85
-13.02,97.47
-13.02,92.12
-13.02,-8.47
-13.02,-24.43
-13.02,-29.2
-13.02,-32.58
-13.03,115.87
-13.03,97.83
-13.03,78.3
-13.03,74.18
-13.03,45.78
-13.03,43.87
-13.03,43.3
-13.03,-8.98
-13.03,-15.65
-13.03,-28.42
-13.03,-30.78
-13.03,-33.27
-13.05,91.5
-13.05,87.2
-13.05,76.03
-13.05,-7.58
-13.05,-8.98
-13.07,102.47
-13.07,98.9
-13.07,98.55
-13.07,87.9
-13.07,81.28
-13.07,73.22
-13.07,44.57
-13.07,44.34
-13.07,5.92
-13.07,-6.4
-13.07,-8.83
-13.07,-9.52
-13.07,-27.16
-13.07,-38
-13.08,103.47
-13.08,99
-13.08,98.57
-13.08,86.8
-13.08,85.38
-13.08,85.05
-13.08,82.03
-13.08,80.2
-13.08,80.02
-13.08,75.22
-13.08,43.3
-13.08,-8.6
-13.08,-8.85
-13.08,-8.95
-13.08,-27.28
-13.08,-29.15
-13.1,103.8
-13.1,98.93
-13.1,97.57
-13.1,81.17
-13.1,44.73
-13.1,43.68
-13.1,-8.75
-13.1,-8.98
-13.1,-9.15
-13.1,-10.27
-13.1,-27.75
-13.1,-30.01
-13.12,105.48
-13.12,91.22
-13.12,89.52
-13.12,44.38
-13.12,44.17
-13.12,1.45
-13.12,-8.38
-13.12,-8.88
-13.12,-23.5
-13.12,-31.1
-13.12,-34.48
-13.13,105.67
-13.13,98.98
-13.13,90.42
-13.13,90.3
-13.13,90.02
-13.13,78.8
-13.13,57.37
-13.13,44.75
-13.13,43.57
-13.13,-9.37
-13.13,-25.47
-13.13,-32.08
-13.13,-32.4
-13.15,99.4
-13.15,46.38
-13.15,43.65
-13.15,43.18
-13.15,-8.87
-13.15,-10.1
-13.15,-25.32
-13.17,89.21
-13.17,-3.08
-13.17,-8.62
-13.17,-9.38
-13.17,-26.1
-13.17,-28.14
-13.17,-31.85
-13.18,105.68
-13.18,100.41
-13.18,96.08
-13.18,44.54
-13.18,-8.2
-13.18,-8.5
-13.18,-8.52
-13.18,-8.82
-13.18,-8.95
-13.18,-9.03
-13.18,-28.02
-13.18,-29.42
-13.18,-120.95
-13.2,115.13
-13.2,101.97
-13.2,93.23
-13.2,92.73
-13.2,90.25
-13.2,86.78
-13.2,82.25
-13.2,81.22
-13.2,44.67
-13.2,-8.45
-13.2,-8.7
-13.2,-10.42
-13.2,-23.57
-13.2,-24.88
-13.2,-27.5
-13.22,87.1
-13.22,78.65
-13.22,78.39
-13.22,-8.95
-13.22,-9.22
-13.22,-10.48
-13.23,103.45
-13.23,102.93
-13.23,77.2
-13.23,-7.33
-13.23,-8.87
-13.23,-25.08
-13.23,-26.3
-13.23,-27.38
-13.23,-28.52
-13.23,-158.95
-13.25,104.83
-13.25,58.78
-13.25,-8.1
-13.25,-8.78
-13.25,-8.92
-13.25,-25.14
-13.25,-26.19
-13.27,100.79
-13.27,97.28
-13.27,82.58
-13.27,82.27
-13.27,43.47
-13.27,42.91
-13.27,-8.15
-13.27,-34.18
-13.28,100.66
-13.28,99.07
-13.28,96.02
-13.28,77.58
-13.28,77.32
-13.28,45.15
-13.28,44.84
-13.28,44.35
-13.28,-9.58
-13.28,-10.45
-13.28,-27.98
-13.28,-29.55
-13.3,104.25
-13.3,96.05
-13.3,91.52
-13.3,82.87
-13.3,77.98
-13.3,43.87
-13.3,-7.8
-13.3,-7.95
-13.3,-8.55
-13.3,-9.2
-13.3,-10.65
-13.3,-27.07
-13.32,104.22
-13.32,87.47
-13.32,86.25
-13.32,-6.88
-13.32,-7.55
-13.32,-9.05
-13.32,-25.85
-13.33,114.01
-13.33,107.52
-13.33,104.83
-13.33,104.5
-13.33,92
-13.33,82.67
-13.33,79.97
-13.33,56.65
-13.33,44.44
-13.33,43.65
-13.33,43
-13.33,-9.03
-13.33,-10
-13.33,-23.9
-13.33,-29.12
-13.35,43.28
-13.35,-7.75
-13.35,-36.45
-13.37,115.75
-13.37,104.83
-13.37,100.77
-13.37,98.38
-13.37,95
-13.37,43.5
-13.37,-3.7
-13.37,-8.6
-13.37,-8.63
-13.37,-8.75
-13.37,-22.89
-13.38,98.78
-13.38,96.43
-13.38,44.48
-13.38,-8.75
-13.38,-22.58
-13.4,122.35
-13.4,102.16
-13.4,100.85
-13.4,98.48
-13.4,98.43
-13.4,87.59
-13.4,80.87
-13.4,74.37
-13.4,-7.67
-13.4,-8.6
-13.4,-8.73
-13.4,-8.82
-13.4,-33.23
-13.4,-117.4
-13.42,116
-13.42,104.82
-13.42,103.65
-13.42,99.48
-13.42,43.94
-13.42,-7.82
-13.42,-9.5
-13.42,-28.42
-13.42,-30.75
-13.43,100.53
-13.43,98.13
-13.43,90.45
-13.43,78.1
-13.43,43.95
-13.43,43
-13.43,-8.6
-13.43,-9.7
-13.43,-10.02
-13.43,-23.82
-13.43,-24.6
-13.43,-25.28
-13.43,-30.69
-13.43,-32.73
-13.43,-37.91
-13.45,109.07
-13.45,104.65
-13.45,97.35
-13.45,88.57
-13.45,84.68
-13.45,81.98
-13.45,44.36
-13.45,43.77
-13.45,42.38
-13.45,-20.28
-13.47,87.22
-13.47,42.2
-13.47,-7.95
-13.47,-7.97
-13.47,-8.67
-13.47,-29.38
-13.48,87.92
-13.48,87.17
-13.48,83.4
-13.48,74.15
-13.48,45.08
-13.48,44
-13.48,-7.72
-13.48,-8.58
-13.48,-26.77
-13.5,104.4
-13.5,87.18
-13.5,86.17
-13.5,81.2
-13.5,44.54
-13.5,44.33
-13.5,11.35
-13.5,0.33
-13.5,-8.53
-13.5,-8.62
-13.5,-9.07
-13.5,-22.37
-13.5,-31.72
-13.5,-33.51
-13.51,-8.58
-13.52,104.15
-13.52,96.43
-13.52,93.92
-13.52,89.19
-13.52,74.43
-13.52,-8.45
-13.52,-34.68
-13.53,100.29
-13.53,100.23
-13.53,83.71
-13.53,68.57
-13.53,-8.7
-13.53,-22.02
-13.53,-28.36
-13.53,-28.56
-13.53,-29.68
-13.53,-29.87
-13.55,100.28
-13.55,96.84
-13.55,79.45
-13.55,-7.98
-13.55,-8.58
-13.55,-9.32
-13.55,-10.72
-13.55,-19.62
-13.55,-28.17
-13.55,-28.99
-13.55,-29.44
-13.57,104.14
-13.57,99.27
-13.57,92.07
-13.57,90.85
-13.57,89.53
-13.57,77.38
-13.57,76.9
-13.57,-7.82
-13.57,-7.95
-13.57,-27.17
-13.57,-32.03
-13.58,-6.62
-13.58,-7.75
-13.58,-8.18
-13.58,-9.52
-13.58,-29.37
-13.6,94.32
-13.6,80.38
-13.6,46.35
-13.6,45.28
-13.6,43.43
-13.6,-8.1
-13.6,-8.22
-13.6,-19.97
-13.6,-29.18
-13.6,-31.1
-13.62,82.73
-13.62,-7.73
-13.62,-8.18
-13.62,-8.43
-13.62,-10.07
-13.63,108.08
-13.63,89.25
-13.63,-5.78
-13.63,-8.35
-13.63,-8.57
-13.63,-25.7
-13.63,-28.46
-13.65,119.35
-13.65,100.37
-13.65,90.25
-13.65,43.55
-13.65,-7.87
-13.65,-8.3
-13.65,-38.68
-13.65,-156.48
-13.67,79.68
-13.67,79.63
-13.67,45.37
-13.67,44.5
-13.67,-7.98
-13.67,-26.62
-13.67,-31.53
-13.67,-38.27
-13.67,-142.48
-13.68,105.75
-13.68,65.07
-13.68,-7.87
-13.68,-8.93
-13.68,-20.98
-13.7,103.46
-13.7,100.08
-13.7,96.33
-13.7,89.04
-13.7,88.82
-13.7,88.27
